1,2.223175,-10.40857,18.97041,0.02485657,-17.64529,-2.414991
1,2.24527,7.236725,21.3854,0.02209473,10.16934,-4.934435
2,2.271362,2.932617,-26.31984,0.0260849,15.71524,-6.104002
1,2.278076,12.78259,20.21583,0.006721497,14.66644,4.311956
2,2.294342,1.88382,-15.90387,0.01625824,16.83884,-12.36914
2,2.307388,-14.95499,-3.534735,0.01304626,-15.49445,22.58927
2,2.319031,0.5394592,-26.124,0.01164246,-13.94791,3.786965
1,2.328529,-14.4873,29.91097,0.00995636,-26.00766,9.820043
1,2.347816,11.52032,20.09093,0.01928711,NaN,NaN
2,2.351532,0.726532,-18.53457,0.003707886,-8.097321,2.079363
2,2.36377,8.823792,-20.61393,0.01223755,-18.62808,-9.027764
2,2.379539,27.45197,-11.58617,0.01576996,NaN,NaN
1,0.04193878,6.795801,-3.68964,0.04056549,19.28789,5.825247
2,0.04241562,12.49209,9.514883,0.0004692078,6.480229,-0.7339373
2,0.04706573,6.011862,10.24882,0.004650116,19.59703,9.27702
2,0.0600853,-13.58517,0.9718013,0.01301956,-7.958127,-1.801284
2,0.07539368,-5.627043,2.773085,0.01530838,-9.646162,4.292359
2,0.08352661,4.019118,-1.519275,0.008132935,-12.86842,-1.793067
2,0.09143829,16.88754,0.2737927,0.007911682,-13.80969,-10.30007
2,0.1092911,30.69723,10.57386,0.01785278,27.93529,-3.452536
2,0.1322174,2.761939,14.0264,0.02292633,23.80899,14.54226
1,0.1370926,21.04705,0.5158577,0.004882812,19.8265,-6.14439
2,0.1452141,-1.220548,-6.660248,0.008113861,16.16201,-0.5207076
1,0.1617012,17.38255,6.139537,0.01649475,6.734921,-4.053543
1,0.1901665,10.64763,10.19308,0.02846527,7.114389,8.606771
2,0.1915665,-3.533245,-1.58631,0.001392365,21.60172,0.3232832
2,0.2043686,-25.13496,-1.909594,0.01280212,11.4124,3.878343
1,0.2143898,36.54734,5.787936,0.01002884,19.72839,8.169283
2,0.2171783,-16.81897,2.381346,0.002780914,-7.855392,13.47679
2,0.2271461,-8.963573,-11.09544,0.009967804,-0.7229919,-6.557977
